Variable,Category,Tag,Weight,Exclude,Require,Extra,Version
ta,uniforms,lab coat,5,[],[],[],legacy
ta,uniforms,idol,5,[],[],[],legacy
ta,uniforms,police,5,[],[],[],legacy
ta,uniforms,race queen,5,[],[],[],legacy
ta,uniforms,bride,5,[],[],[],legacy
ta,uniforms,knight,5,[],[],[],legacy
ta,uniforms,tomboy,5,[],[],[],legacy
ta,uniforms,soccer uniform,5,[],[],[],legacy
ta,uniforms,employee uniform,5,[],[],[],legacy
ta,uniforms,dancer,5,[],[],[],legacy
ta,uniforms,spacesuit,5,[],[],[],legacy
ta,uniforms,idol,5,[],[],[],legacy
ta,uniforms,gyaru,5,[],[],[],legacy
ta,uniforms,kogal,5,[],[],[],legacy
ta,uniforms,soldier,5,[],[],[],legacy
ta,uniforms,pirate,5,[],[],[],legacy
ta,uniforms,princess,5,[],[],[],legacy
ta,uniforms,samurai,5,[],[],[],legacy
ta,uniforms,priest,5,[],[],[],legacy
ta,uniforms,nun,5,[],[],[],legacy
ti,bodysuits,bikesuit,5,[],[],[],legacy
ti,bodysuits,racing suit,5,[],[],[],legacy
ti,bodysuits,bodysuit,5,[],[],[],legacy
ti,bodysuits,jumpsuit,5,[],[],[],legacy
ti,bodysuits,short jumpsuit,5,[],[],[],legacy
ti,bodysuits,leotard,5,[],[],[],legacy
ti,bodysuits,strapless leotard,5,[],[],[],legacy
ti,bodysuits,thong leotard,5,[],[],[],legacy
ti,bodysuits,robe,5,[],[],[],legacy
ti,bodysuits,unitard,5,[],[],[],legacy
ti,bodysuits,springsuit,5,[],[],[],legacy
tr,swimsuit_types,swimsuit,5,[],[],[],legacy
tr,swimsuit_types,one-piece swimsuit,5,[],[],[],legacy
tr,swimsuit_types,casual one-piece swimsuit,5,[],[],[],legacy
tr,swimsuit_types,competition swimsuit,5,[],[],[],legacy
tr,swimsuit_types,slingshot swimsuit,5,[],[],[],legacy
tr,swimsuit_types,square bikini,5,[],[],[],legacy
tr,swimsuit_types,school swimsuit,5,[],[],[],legacy
tr,swimsuit_types,bikini,5,[],[],[],legacy
tr,swimsuit_types,string bikini,5,[],[],[],legacy
tr,swimsuit_types,micro bikini,5,[],[],[],legacy
tr,swimsuit_types,lowleg bikini,5,[],[],[],legacy
tr,swimsuit_types,thong bikini,5,[],[],[],legacy
tr,swimsuit_types,sports bikini,5,[],[],[],legacy
tr,swimsuit_types,swim briefs,5,[],[],[],legacy
tr,swimsuit_types,rash guard,5,[],[],[],legacy
tr,swimsuit_types,wetsuit,5,[],[],[],legacy
tr,swimsuit_types,front-tie bikini top,5,[],[],[],legacy
tr,swimsuit_types,o-ring bikini,5,[],[],[],legacy
tr,swimsuit_types,strapless bikini,5,[],[],[],legacy
tr,swimsuit_types,maid bikini,5,[],[],[],legacy
tr,swimsuit_types,swim trunks,5,[],[],[],legacy
ts,accessories,apron,5,[],[],[],legacy
ts,accessories,cape,5,[],[],[],legacy
ts,accessories,capelet,5,[],[],[],legacy
ts,accessories,hood,5,[],[],[],legacy
ts,accessories,bodystocking,5,[],[],[],legacy
ts,accessories,ascot,5,[],[],[],legacy
ts,accessories,bowtie,5,[],[],[],legacy
ts,accessories,choker,5,[],[],[],legacy
ts,accessories,collar,5,[],[],[],legacy
ts,accessories,epaulettes,5,[],[],[],legacy
ts,accessories,feather boa,5,[],[],[],legacy
ts,accessories,lapels,5,[],[],[],legacy
ts,accessories,neck ruff,5,[],[],[],legacy
ts,accessories,neckerchief,5,[],[],[],legacy
ts,accessories,necklace,5,[],[],[],legacy
ts,accessories,necktie,5,[],[],[],legacy
ts,accessories,neck ribbon,5,[],[],[],legacy
ts,accessories,scarf,5,[],[],[],legacy
ts,accessories,shawl,5,[],[],[],legacy
ts,accessories,anklet,5,[],[],[],legacy
ts,accessories,arm belt,5,[],[],[],legacy
ts,accessories,armband,5,[],[],[],legacy
ts,accessories,armlet,5,[],[],[],legacy
ts,accessories,bracelet,5,[],[],[],legacy
ts,accessories,bangle,5,[],[],[],legacy
ts,accessories,spiked bracelet,5,[],[],[],legacy
ts,accessories,bridal gauntlets,5,[],[],[],legacy
ts,accessories,detached sleeves,5,[],[],[],legacy
ts,accessories,arm warmers,5,[],[],[],legacy
ts,accessories,gloves,5,[],[],[],legacy
ts,accessories,fingerless gloves,5,[],[],[],legacy
ts,accessories,elbow gloves,5,[],[],[],legacy
ts,accessories,half gloves,5,[],[],[],legacy
ts,accessories,mittens,5,[],[],[],legacy
ts,accessories,leg belt,5,[],[],[],legacy
ts,accessories,ring,5,[],[],[],legacy
ts,accessories,thighlet,5,[],[],[],legacy
ts,accessories,wide sleeves,5,[],[],[],legacy
ts,accessories,wristband,5,[],[],[],legacy
ts,accessories,wrist cuffs,5,[],[],[],legacy
ts,accessories,cuffs,5,[],[],[],legacy
ts,accessories,wrist scrunchie,5,[],[],[],legacy
ts,accessories,badge,5,[],[],[],legacy
ts,accessories,belly chain,5,[],[],[],legacy
ts,accessories,belt,5,[],[],[],legacy
ts,accessories,brooch,5,[],[],[],legacy
ts,accessories,buttons,5,[],[],[],legacy
ts,accessories,collar chain,5,[],[],[],legacy
ts,accessories,corsage,5,[],[],[],legacy
ts,accessories,cuff links,5,[],[],[],legacy
ts,accessories,pentacle,5,[],[],[],legacy
ts,accessories,sarong,5,[],[],[],legacy
ts,accessories,sash,5,[],[],[],legacy
ts,accessories,suspenders,5,[],[],[],legacy
ts,accessories,tassel,5,[],[],[],legacy
ts,accessories,clothing cutout,5,[],[],[],legacy
ts,accessories,flower trim,5,[],[],[],legacy
ts,accessories,frills,5,[],[],[],legacy
ts,accessories,gold trim,5,[],[],[],legacy
ts,accessories,lace trim,5,[],[],[],legacy
ts,accessories,ribbon trim,5,[],[],[],legacy
ts,accessories,see-through,5,[],[],[],legacy
ts,accessories,silver trim,5,[],[],[],legacy
ts,accessories,torn clothes,5,[],[],[],legacy
ts,accessories,earrings,5,[],[],[],legacy
ts,accessories,hoop earrings,5,[],[],[],legacy
ts,accessories,stud earrings,5,[],[],[],legacy
ts,accessories,earclip,5,[],[],[],legacy
ts,accessories,glasses,5,[],[],[],legacy
ts,accessories,monocle,5,[],[],[],legacy
ts,accessories,hair ornament,5,[],[],[],legacy
ts,accessories,hair beads,5,[],[],[],legacy
ts,accessories,hair bobbles,5,[],[],[],legacy
ts,accessories,hairclip,5,[],[],[],legacy
ts,accessories,hairpin,5,[],[],[],legacy
ts,accessories,hair scrunchie,5,[],[],[],legacy
ts,accessories,hair stick,5,[],[],[],legacy
ts,accessories,mask,5,[],[],[],legacy
ts,accessories,surgical mask,5,[],[],[],legacy
ts,accessories,sleeves pushed up,5,[],[],[],legacy
ts,accessories,sleeves rolled up,5,[],[],[],legacy
ts,accessories,short sleeves,5,[],[],[],legacy
ts,accessories,long sleeves,5,[],[],[],legacy
ts,accessories,sleeves past wrists,5,[],[],[],legacy
ts,accessories,sleeves past fingers,5,[],[],[],legacy
ts,accessories,sleeves past elbows,5,[],[],[],legacy
ts,accessories,puffy sleeves,5,[],[],[],legacy
ts,accessories,sleeveless,5,[],[],[],legacy
ts,accessories,goggles,5,[],[],[],legacy
ts,accessories,sunglasses,5,[],[],[],legacy
ts,accessories,coke-bottle glasses,5,[],[],[],legacy
ts,accessories,opaque glasses,5,[],[],[],legacy
ts,accessories,safety glasses,5,[],[],[],legacy
ts,accessories,ski goggles,5,[],[],[],legacy
ts,accessories,bespectacled,5,[],[],[],legacy
ts,accessories,ear piercing,5,[],[],[],legacy
ts,accessories,eyebrow piercing,5,[],[],[],legacy
ts,accessories,lip piercing,5,[],[],[],legacy
ts,accessories,nose piercing,5,[],[],[],legacy
ts,accessories,tongue piercing,5,[],[],[],legacy
ts,accessories,navel piercing,5,[],[],[],legacy
ts,accessories,zipper,5,[],[],[],legacy
ts,accessories,zettai ryouiki,5,[],[],[],legacy
ts,accessories,wristwatch,5,[],[],[],legacy
ts,accessories,x hair ornament,5,[],[],[],legacy
ts,accessories,wing collar,5,[],[],[],legacy
ts,accessories,whisker markings,5,[],[],[],legacy
ts,accessories,wet,5,[],[],[],legacy
ts,accessories,weapon,5,[],[],[],legacy
ts,accessories,wand,5,[],[],[],legacy
ts,accessories,waist apron,5,[],[],[],legacy
ts,accessories,veins,5,[],[],[],legacy
ts,accessories,vambraces,5,[],[],[],legacy
ts,accessories,valentine,5,[],[],[],legacy
ts,accessories,underboob,5,[],[],[],legacy
ts,accessories,umbrella,5,[],[],[],legacy
ts,accessories,under-rim eyewear,5,[],[],[],legacy
ts,accessories,unbuttoned,5,[],[],[],legacy
ts,accessories,tray,5,[],[],[],legacy
ts,accessories,toenail polish,5,[],[],[],legacy
ts,accessories,tentacles,5,[],[],[],legacy
ts,accessories,tattoo,5,[],[],[],legacy
ts,accessories,tanlines,5,[],[],[],legacy
ts,accessories,swimsuit under clothes,5,[],[],[],legacy
ts,accessories,sweat,5,[],[],[],legacy
ts,accessories,striped,5,[],[],[],legacy
ts,accessories,strap slip,5,[],[],[],legacy
ts,accessories,star print,5,[],[],[],legacy
ts,accessories,spikes,5,[],[],[],legacy
ts,accessories,sideboob,5,[],[],[],legacy
ts,accessories,side slit,5,[],[],[],legacy
ts,accessories,shoulder armor,5,[],[],[],legacy
ts,accessories,shoulder bag,5,[],[],[],legacy
ts,accessories,shoulder cutout,5,[],[],[],legacy
ts,accessories,shoulder tattoo,5,[],[],[],legacy
ts,accessories,shirt tucked in,5,[],[],[],legacy
ts,accessories,shiny clothes,5,[],[],[],legacy
ts,accessories,sharp teeth,5,[],[],[],legacy
ts,accessories,sharp fingernails,5,[],[],[],legacy
ts,accessories,saliva,5,[],[],[],legacy
ts,accessories,pouch,5,[],[],[],legacy
ts,accessories,polka dot,5,[],[],[],legacy
ts,accessories,pom pom (clothes),5,[],[],[],legacy
ts,accessories,pocket,5,[],[],[],legacy
ts,accessories,revealing clothes,5,[],[],[],legacy
ts,accessories,ribbon,5,[],[],[],legacy
ts,accessories,ribbon choker,5,[],[],[],legacy
ts,accessories,randoseru,5,[],[],[],legacy
ts,accessories,semi-rimless eyewear,5,[],[],[],legacy
ts,accessories,scrunchie,5,[],[],[],legacy
ts,accessories,school bag,5,[],[],[],legacy
ts,accessories,plaid,5,[],[],[],legacy
ts,accessories,pendant,5,[],[],[],legacy
ts,accessories,pauldrons,5,[],[],[],legacy
ts,accessories,partially unbuttoned,5,[],[],[],legacy
ts,accessories,paw gloves,5,[],[],[],legacy
ts,accessories,open clothes,5,[],[],[],legacy
ts,accessories,off shoulder,5,[],[],[],legacy
ts,accessories,o-ring top,5,[],[],[],legacy
ts,accessories,neck bell,5,[],[],[],legacy
ts,accessories,navel cutout,5,[],[],[],legacy
ts,accessories,mustache,5,[],[],[],legacy
ts,accessories,wings,5,[],[],[],legacy
ts,accessories,low wings,5,[],[],[],legacy
ts,accessories,lipstick,5,[],[],[],legacy
ts,accessories,leg ribbon,5,[],[],[],legacy
ts,accessories,leash,5,[],[],[],legacy
ts,accessories,lace,5,[],[],[],legacy
ts,accessories,knee pads,5,[],[],[],legacy
ts,accessories,kemonomimi mode,5,[],[],[],legacy
ts,accessories,juliet sleeves,5,[],[],[],legacy
ts,accessories,joints,5,[],[],[],legacy
ts,accessories,jewelry,5,[],[],[],legacy
ts,accessories,jacket on shoulders,5,[],[],[],legacy
ts,accessories,impossible clothes,5,[],[],[],legacy
ts,accessories,ice wings,5,[],[],[],legacy
ts,accessories,horns,5,[],[],[],legacy
ts,accessories,curled horns,5,[],[],[],legacy
ts,accessories,highleg,5,[],[],[],legacy
ts,accessories,high collar,5,[],[],[],legacy
ts,accessories,helmet,5,[],[],[],legacy
ts,accessories,mouth mask,5,[],[],[],legacy
ts,accessories,midriff peek,5,[],[],[],legacy
ts,accessories,midriff,5,[],[],[],legacy
ts,accessories,mechanical arms,5,[],[],[],legacy
ts,accessories,mask on head,5,[],[],[],legacy
ts,accessories,makeup,5,[],[],[],legacy
ts,accessories,long fingernails,5,[],[],[],legacy
ts,accessories,helmet,5,[],[],[],legacy
ts,accessories,halo,5,[],[],[],legacy
ts,accessories,hair tubes,5,[],[],[],legacy
ts,accessories,gauntlets,5,[],[],[],legacy
ts,accessories,garter straps,5,[],[],[],legacy
ts,accessories,fur trim,5,[],[],[],legacy
ts,accessories,floating hair,5,[],[],[],legacy
ts,accessories,fins,5,[],[],[],legacy
ts,accessories,fangs,5,[],[],[],legacy
ts,accessories,fang out,5,[],[],[],legacy
ts,accessories,facial mark,5,[],[],[],legacy
ts,accessories,facial hair,5,[],[],[],legacy
ts,accessories,eyeshadow,5,[],[],[],legacy
ts,accessories,eyes visible through hair,5,[],[],[],legacy
ts,accessories,eyepatch,5,[],[],[],legacy
ts,accessories,eyeliner,5,[],[],[],legacy
ts,accessories,eyelashes,5,[],[],[],legacy
ts,accessories,eyebrows,5,[],[],[],legacy
ts,accessories,eyewear on head,5,[],[],[],legacy
ts,accessories,earmuffs,5,[],[],[],legacy
ts,accessories,covered navel,5,[],[],[],legacy
ts,accessories,corset,5,[],[],[],legacy
ts,accessories,contemporary,5,[],[],[],legacy
ts,accessories,colored eyelashes,5,[],[],[],legacy
ts,accessories,cleavage cutout,5,[],[],[],legacy
ts,accessories,cleavage,5,[],[],[],legacy
ts,accessories,claws,5,[],[],[],legacy
ts,accessories,checkered clothes,5,[],[],[],legacy
ts,accessories,center opening,5,[],[],[],legacy
ts,accessories,center frills,5,[],[],[],legacy
ts,accessories,breasts apart,5,[],[],[],legacy
ts,accessories,breastplate,5,[],[],[],legacy
ts,accessories,breast pocket,5,[],[],[],legacy
ts,accessories,bracer,5,[],[],[],legacy
ts,accessories,blood on clothes,2,[],[],[],legacy
ts,accessories,blood on face,2,[],[],[],legacy
ts,accessories,blindfold,5,[],[],[],legacy
ts,accessories,bare shoulders,5,[],[],[],legacy
ts,accessories,bare arms,5,[],[],[],legacy
ts,accessories,bare legs,5,[],[],[],legacy
ts,accessories,bandaid on face,5,[],[],[],legacy
ts,accessories,bandaid,5,[],[],[],legacy
ts,accessories,bandages,5,[],[],[],legacy
ts,accessories,bandaged leg,5,[],[],[],legacy
ts,accessories,bandaged arm,5,[],[],[],legacy
ts,accessories,backpack,5,[],[],[],legacy
ts,accessories,backless outfit,5,[],[],[],legacy
ts,accessories,back bow,5,[],[],[],legacy
ts,accessories,ass visible through thighs,5,[],[],[],legacy
ts,accessories,ass focus,5,[],[],[],legacy
ts,accessories,armpits,5,[],[],[],legacy
ts,accessories,armpit crease,5,[],[],[],legacy
ts,accessories,arm tattoo,5,[],[],[],legacy
ts,accessories,animal print,5,[],[],[],legacy
ts,accessories,clothes around waist,5,[],[],[],legacy
ts,accessories,headphones around neck,5,[],[],[],legacy
ts,accessories,oversized clothes,5,[],[],[],legacy
ts,accessories,manly,5,[],[],[],legacy
ts,accessories,greaves,5,[],[],[],legacy
ts,accessories,one-eyed,5,[],[],[],legacy
ts,accessories,fur-trimmed sleeves,5,[],[],[],legacy
ts,accessories,polka dot bow,5,[],[],[],legacy
ts,accessories,harness,5,[],[],[],legacy
ts,accessories,forehead jewel,5,[],[],[],legacy
ts,accessories,single bare shoulder,5,[],[],[],legacy
ts,accessories,spiked collar,5,[],[],[],legacy
ts,accessories,striped necktie,5,[],[],[],legacy
ts,accessories,arm guards,5,[],[],[],legacy
ts,accessories,undershirt,5,[],[],[],legacy
ts,accessories,latex,5,[],[],[],legacy
ts,accessories,bandaid on leg,5,[],[],[],legacy
ts,accessories,bead necklace,5,[],[],[],legacy
ts,accessories,dirty,5,[],[],[],legacy
ts,accessories,motorcycle,5,[],[],[],legacy
ts,accessories,giantess,5,[],[],[],legacy
ts,accessories,cyborg,5,[],[],[],legacy
ts,accessories,bruise,5,[],[],[],legacy
ts,accessories,waist cape,5,[],[],[],legacy
ts,accessories,extra arms,5,[],[],[],legacy
ts,accessories,taut shirt,5,[],[],[],legacy
ts,accessories,chest jewel,5,[],[],[],legacy
ts,accessories,v-neck,5,[],[],[],legacy
ts,accessories,plaid scarf,5,[],[],[],legacy
ts,accessories,prosthesis,5,[],[],[],legacy
ts,accessories,single mechanical arm,5,[],[],[],legacy
ts,accessories,blood on hands,2,[],[],[],legacy
ts,accessories,bandaid on nose,5,[],[],[],legacy
ts,accessories,robot joints,5,[],[],[],legacy
ts,accessories,zombie,5,[],[],[],legacy
ts,accessories,tail ribbon,5,[],[],[],legacy
ts,accessories,tomboy,5,[],[],[],legacy
ts,accessories,panty peek,5,[],[],[],legacy
ts,accessories,leg tattoo,5,[],[],[],legacy
ts,accessories,lanyard,5,[],[],[],legacy
ts,accessories,bra visible through clothes,5,[],[],[],legacy
ts,accessories,amputee,5,[],[],[],legacy
ts,accessories,bra strap,5,[],[],[],legacy
ts,accessories,money,5,[],[],[],legacy
ts,accessories,revolver,5,[],[],[],legacy
ts,accessories,pearl necklace,5,[],[],[],legacy
ts,accessories,dimples of venus,5,[],[],[],legacy
ts,accessories,coat on shoulders,5,[],[],[],legacy
ts,accessories,chest harness,5,[],[],[],legacy
ts,accessories,slime (substance),5,[],[],[],legacy
ts,accessories,partially unzipped,5,[],[],[],legacy
ts,accessories,bodypaint,5,[],[],[],legacy
ts,accessories,metal collar,5,[],[],[],legacy
ts,accessories,loose necktie,5,[],[],[],legacy
ts,accessories,clover,5,[],[],[],legacy
ts,accessories,body markings,5,[],[],[],legacy
ts,accessories,mechanical wings,5,[],[],[],legacy
ts,accessories,leaf print,5,[],[],[],legacy
ts,accessories,pentagram,5,[],[],[],legacy
ts,accessories,neon trim,5,[],[],[],legacy
ts,accessories,prosthetic arm,5,[],[],[],legacy
ts,accessories,bandage over one eye,5,[],[],[],legacy
ts,accessories,mascara,5,[],[],[],legacy
ts,accessories,cat ear headphones,5,[],[],[],legacy
ts,accessories,cuts,5,[],[],[],legacy
ts,accessories,jacket around waist,5,[],[],[],legacy
ts,accessories,bleeding,5,[],[],[],legacy
ts,accessories,rectangular eyewear,5,[],[],[],legacy
ts,accessories,chain necklace,5,[],[],[],legacy
ts,accessories,medal,5,[],[],[],legacy
ts,accessories,tie clip,5,[],[],[],legacy
ts,accessories,paw shoes,5,[],[],[],legacy
ts,accessories,feather trim,5,[],[],[],legacy
ts,accessories,gold chain,5,[],[],[],legacy
ts,accessories,mechanical parts,5,[],[],[],legacy
ts,accessories,seamed legwear,5,[],[],[],legacy
ts,accessories,mechanical legs,5,[],[],[],legacy
ts,accessories,eye mask,5,[],[],[],legacy
ts,accessories,scratches,5,[],[],[],legacy
ts,accessories,cross scar,5,[],[],[],legacy
ts,accessories,tusks,5,[],[],[],legacy
ts,accessories,dragon print,5,[],[],[],legacy
ts,accessories,sun symbol,5,[],[],[],legacy
ts,accessories,uneven sleeves,5,[],[],[],legacy
ts,accessories,energy wings,5,[],[],[],legacy
ts,accessories,cat print,5,[],[],[],legacy
ts,accessories,sweatband,5,[],[],[],legacy
ts,accessories,sweater around waist,5,[],[],[],legacy
ts,accessories,single vertical stripe,5,[],[],[],legacy
ts,accessories,glowing sword,5,[],[],[],legacy
ts,accessories,fanny pack,5,[],[],[],legacy
ts,accessories,blood stain,2,[],[],[],legacy
ts,accessories,single pauldron,5,[],[],[],legacy
ts,accessories,panty straps,5,[],[],[],legacy
ts,accessories,energy ball,5,[],[],[],legacy
ts,accessories,scepter,5,[],[],[],legacy
ts,accessories,cherry blossom print,5,[],[],[],legacy
ts,accessories,insect wings,5,[],[],[],legacy
ts,accessories,constellation print,5,[],[],[],legacy
ts,accessories,utility belt,5,[],[],[],legacy
ts,accessories,prosthetic leg,5,[],[],[],legacy
ts,accessories,very sweaty,5,[],[],[],legacy
ts,accessories,scales,5,[],[],[],legacy
ts,accessories,fake animal ears,5,[],[],[],legacy
tn,upper_clothing,wince,5,[],[],[],legacy
tn,upper_clothing,wide-eyed,5,[],[],[],legacy
tn,upper_clothing,tears,5,[],[],[],legacy
tn,upper_clothing,triangle mouth,5,[],[],[],legacy
tn,upper_clothing,trembling,5,[],[],[],legacy
tn,upper_clothing,tongue out,5,[],[],[],legacy
tn,upper_clothing,tearing up,5,[],[],[],legacy
tn,upper_clothing,sweatdrop,5,[],[],[],legacy
tn,upper_clothing,surprised,5,[],[],[],legacy
tn,upper_clothing,spoken heart,5,[],[],[],legacy
tn,upper_clothing,spoken question mark,5,[],[],[],legacy
tn,upper_clothing,spoken heart,5,[],[],[],legacy
tn,upper_clothing,spoken ellipsis,5,[],[],[],legacy
tn,upper_clothing,smug,5,[],[],[],legacy
tn,upper_clothing,smirk,5,[],[],[],legacy
tn,upper_clothing,smile,5,[],[],[],legacy
tn,upper_clothing,serious,5,[],[],[],legacy
tn,upper_clothing,shaded face,5,[],[],[],legacy
tn,upper_clothing,pout,5,[],[],[],legacy
tn,upper_clothing,parted lips,5,[],[],[],legacy
tn,upper_clothing,o_o,5,[],[],[],legacy
tn,upper_clothing,notice lines,5,[],[],[],legacy
tn,upper_clothing,nose blush,5,[],[],[],legacy
tn,upper_clothing,naughty face,5,[],[],[],legacy
tn,upper_clothing,light smile,5,[],[],[],legacy
tn,upper_clothing,light blush,5,[],[],[],legacy
tn,upper_clothing,licking lips,5,[],[],[],legacy
tn,upper_clothing,laughing,5,[],[],[],legacy
tn,upper_clothing,heavy breathing,5,[],[],[],legacy
tn,upper_clothing,happy,5,[],[],[],legacy
tn,upper_clothing,half-closed eyes,5,[],[],[],legacy
tn,upper_clothing,grin,5,[],[],[],legacy
tn,upper_clothing,frown,5,[],[],[],legacy
tn,upper_clothing,flying sweatdrops,5,[],[],[],legacy
tn,upper_clothing,expressionless,5,[],[],[],legacy
tn,upper_clothing,evil smile,5,[],[],[],legacy
tn,upper_clothing,embarrassed,5,[],[],[],legacy
tn,upper_clothing,drunk,5,[],[],[],legacy
tn,upper_clothing,crying with eyes open,5,[],[],[],legacy
tn,upper_clothing,crying,5,[],[],[],legacy
tn,upper_clothing,closed eyes,5,[],[],[],legacy
tn,upper_clothing,clenched teeth,5,[],[],[],legacy
tn,upper_clothing,chestnut mouth,5,[],[],[],legacy
tn,upper_clothing,blush stickers,5,[],[],[],legacy
tn,upper_clothing,blush,5,[],[],[],legacy
tn,upper_clothing,angry,5,[],[],[],legacy
tn,upper_clothing,anger vein,5,[],[],[],legacy
tn,upper_clothing,ahegao,1,[],[],[],legacy
tn,upper_clothing,^_^,5,[],[],[],legacy
tn,upper_clothing,@_@,5,[],[],[],legacy
tn,upper_clothing,?,5,[],[],[],legacy
tn,upper_clothing,>:),5,[],[],[],legacy
tn,upper_clothing,=_=,5,[],[],[],legacy
tn,upper_clothing,;d,5,[],[],[],legacy
tn,upper_clothing,;),5,[],[],[],legacy
tn,upper_clothing,:t,5,[],[],[],legacy
tn,upper_clothing,:q,5,[],[],[],legacy
